ClientSK;Score_Churn;Classe_Risque;Date_Prediction;Modele;AUC;Population_Cible;Target_Mode;Target_Horizon_Days
40349;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40350;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40351;26.9;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40352;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40353;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40354;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40357;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40358;41.9;Modere;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40359;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40361;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40362;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40363;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40364;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40365;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40366;9.4;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40368;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40369;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40370;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40371;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40372;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40373;68.2;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40374;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40375;66.2;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40376;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40378;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40381;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40384;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40385;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40386;79.2;Critique;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40387;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40388;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40389;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40390;54.4;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40391;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40392;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40393;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40394;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40395;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40396;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40398;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40399;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40400;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40401;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40403;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40405;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40406;64.5;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40407;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40408;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40409;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40410;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40411;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40412;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40413;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40414;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40415;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40416;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40418;9.1;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40419;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40420;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40422;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40423;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40424;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40425;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40426;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40427;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40428;12.1;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40429;61.0;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40430;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40431;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40432;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40434;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40435;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40436;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40437;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40438;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40439;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40441;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40442;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40443;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40444;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40446;63.7;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40447;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40448;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40449;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40450;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40451;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40452;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40453;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40454;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40455;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40456;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40458;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40459;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40460;18.8;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40461;67.2;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40463;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40464;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40466;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40467;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40469;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40470;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40472;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40473;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40474;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40475;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40476;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40477;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40479;11.4;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40481;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40482;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40485;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40486;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40487;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40488;26.8;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40489;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40490;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40491;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40493;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40495;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40498;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40499;46.9;Modere;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40500;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40502;15.1;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40503;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40505;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40508;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40510;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40511;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40512;31.9;Modere;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40513;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40514;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40515;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40516;17.3;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40518;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40519;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40520;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40521;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40522;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40523;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40524;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40525;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40526;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40527;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40528;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40529;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40530;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40531;52.6;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40534;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40535;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40536;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40537;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40538;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40539;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40541;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40542;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40543;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40545;18.6;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40548;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40549;12.8;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40553;23.4;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40554;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40555;72.4;Critique;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40558;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40559;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40562;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40564;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40565;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40566;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40568;24.1;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40570;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40572;64.0;Eleve;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40573;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40574;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40575;42.5;Modere;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40577;24.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40578;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40579;16.2;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40580;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40581;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40582;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40583;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40584;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40585;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40586;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40587;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40589;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40590;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40591;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40592;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40593;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40596;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40597;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40598;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40599;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40600;38.3;Modere;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40601;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40603;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40604;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40606;21.1;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40607;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40608;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40610;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40612;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40613;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40614;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40616;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40617;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40618;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
40619;0.0;Faible;2026-05-02;XGBoost;0.9714;clients_actifs_uniquement;observed_state_fallback;
